disk,cpu_id,sequence_number,timestamp,process_id,action,operation,sector_number,request_size,process_name
"8,16",3,380,7.002271891,2753,I,R,2052432,1992,[java]
"8,16",3,382,7.002273853,2753,D,R,2052432,1992,[java]
"8,16",3,383,7.023740579,0,C,R,2046232,2104,[0]
"8,16",3,384,7.032764442,0,C,R,2048336,1992,[0]
"8,16",3,385,7.04335431,2660,C,R,2050328,2104,[0]
"8,16",3,386,7.052854427,2660,C,R,2052432,1992,[0]
"8,16",3,392,7.062037472,2753,I,R,2671904,2168,[java]
"8,16",3,394,7.06204478,2753,D,R,2671904,2168,[java]
"8,16",3,399,7.062425799,2753,I,R,2674072,1928,[java]
"8,16",3,401,7.062428982,2753,D,R,2674072,1928,[java]
"8,16",3,404,7.062464997,2753,I,R,2676000,2168,[java]
"8,16",3,406,7.062467196,2753,D,R,2676000,2168,[java]
"8,16",3,408,7.062478759,2753,I,R,2678168,1928,[java]
"8,16",3,410,7.062480929,2753,D,R,2678168,1928,[java]
"8,16",3,411,7.078873407,0,C,R,2671904,2168,[0]
"8,16",3,412,7.08793462,0,C,R,2674072,1928,[0]
"8,16",3,413,7.098853127,3093,C,R,2676000,2168,[0]
"8,16",3,414,7.108223914,0,C,R,2678168,1928,[0]
"8,16",3,426,7.108785806,2753,I,RM,133056,160,[java]
"8,16",3,427,7.10878978,2753,D,RM,133056,160,[java]
"8,16",3,429,7.109059487,0,C,RM,133056,160,[0]
"8,16",3,435,7.109312608,2753,I,R,3929320,2048,[java]
"8,16",3,436,7.109329688,2753,D,R,3929320,2048,[java]
"8,16",3,442,7.109567042,2753,I,R,3931368,2048,[java]
"8,16",3,444,7.109569435,2753,D,R,3931368,2048,[java]
"8,16",3,447,7.109581451,2753,I,R,3933416,2176,[java]
"8,16",3,449,7.10958341,2753,D,R,3933416,2176,[java]
"8,16",3,451,7.109590517,2753,I,R,3935592,1920,[java]
"8,16",3,453,7.109592394,2753,D,R,3935592,1920,[java]
"8,16",3,454,7.13402459,0,C,R,3929320,2048,[0]
"8,16",3,455,7.144000713,0,C,R,3931368,2048,[0]
"8,16",3,456,7.154402803,0,C,R,3933416,2176,[0]
"8,16",3,457,7.163520518,0,C,R,3935592,1920,[0]
"8,16",3,463,7.166975251,2753,I,RM,108096,32,[java]
"8,16",3,464,7.166980599,2753,D,RM,108096,32,[java]
"8,16",3,465,7.167000008,2753,I,RM,108160,32,[java]
"8,16",3,467,7.167027914,212,D,RM,108160,32,[kworker/3:1H]
"8,16",3,468,7.17348377,0,C,RM,108096,32,[0]
"8,16",3,469,7.173500537,0,C,RM,108160,32,[0]
"8,16",3,475,7.173669729,2753,I,R,2137632,2176,[java]
"8,16",3,476,7.173674422,2753,D,R,2137632,2176,[java]
"8,16",3,482,7.174146378,2753,I,R,2139808,1920,[java]
"8,16",3,484,7.174150183,2753,D,R,2139808,1920,[java]
"8,16",3,487,7.174191366,2753,I,R,2141728,2304,[java]
"8,16",3,489,7.174193616,2753,D,R,2141728,2304,[java]
"8,16",3,491,7.174206132,2753,I,R,2144032,1792,[java]
"8,16",3,493,7.174208241,2753,D,R,2144032,1792,[java]
"8,16",3,494,7.192923586,0,C,R,2137632,2176,[0]
"8,16",3,495,7.201833142,0,C,R,2139808,1920,[0]
"8,16",3,496,7.213458134,0,C,R,2141728,2304,[0]
"8,16",3,497,7.221707209,0,C,R,2144032,1792,[0]
"8,16",3,501,7.225220992,2753,I,RM,133312,32,[java]
"8,16",3,502,7.225230937,2753,D,RM,133312,32,[java]
"8,16",3,504,7.225472475,0,C,RM,133312,32,[0]
"8,16",3,510,7.225684864,2753,I,R,4187752,2168,[java]
"8,16",3,511,7.225688143,2753,D,R,4187752,2168,[java]
"8,16",3,517,7.225954716,2753,I,R,4189920,1928,[java]
"8,16",3,519,7.225957354,2753,D,R,4189920,1928,[java]
"8,16",3,522,7.225969987,2753,I,R,4191848,2296,[java]
"8,16",3,524,7.225972055,2753,D,R,4191848,2296,[java]
"8,16",3,526,7.225979723,2753,I,R,4194144,1800,[java]
"8,16",3,528,7.22598171,2753,D,R,4194144,1800,[java]
"8,16",3,529,7.247619298,0,C,R,4187752,2168,[0]
"8,16",3,530,7.256575044,0,C,R,4189920,1928,[0]
"8,16",3,531,7.269261194,0,C,R,4191848,2296,[0]
"8,16",3,532,7.277487497,0,C,R,4194144,1800,[0]
"8,16",3,538,7.297869137,2753,I,R,2666904,2168,[java]
"8,16",3,540,7.297876891,2753,D,R,2666904,2168,[java]
"8,16",3,544,7.309004362,2753,I,R,2669072,1928,[java]
"8,16",3,546,7.309009796,2753,D,R,2669072,1928,[java]
"8,16",3,548,7.309069731,2753,I,R,2671000,904,[java]
"8,16",3,550,7.309072551,2753,D,R,2671000,904,[java]
"8,16",3,551,7.320213959,0,C,R,2666904,2168,[0]
"8,16",3,552,7.329152301,0,C,R,2669072,1928,[0]
"8,16",3,553,7.334143888,0,C,R,2671000,904,[0]
"8,16",3,565,7.334710722,2753,I,RM,132864,160,[java]
"8,16",3,566,7.33471518,2753,D,RM,132864,160,[java]
"8,16",3,568,7.334951386,0,C,RM,132864,160,[0]
"8,16",3,574,7.335094626,2753,I,R,3752680,2096,[java]
"8,16",3,575,7.33509813,2753,D,R,3752680,2096,[java]
"8,16",3,581,7.335417551,2753,I,R,3754776,2000,[java]
"8,16",3,583,7.335420446,2753,D,R,3754776,2000,[java]
"8,16",3,586,7.335455877,2753,I,R,3756776,2096,[java]
"8,16",3,588,7.335458228,2753,D,R,3756776,2096,[java]
"8,16",3,590,7.335482534,2753,I,R,3758872,2000,[java]
"8,16",3,592,7.335484703,2753,D,R,3758872,2000,[java]
"8,16",3,593,7.351549047,0,C,R,3752680,2096,[0]
"8,16",3,594,7.360747093,0,C,R,3754776,2000,[0]
"8,16",3,595,7.372418597,0,C,R,3756776,2096,[0]
"8,16",3,596,7.381870626,0,C,R,3758872,2000,[0]
"8,16",3,602,7.385219407,2753,I,R,4024552,2224,[java]
"8,16",3,603,7.385224702,2753,D,R,4024552,2224,[java]
"8,16",3,609,7.385546177,2753,I,R,4026776,1872,[java]
"8,16",3,611,7.385548972,2753,D,R,4026776,1872,[java]
"8,16",3,614,7.385563861,2753,I,R,4028648,2160,[java]
"8,16",3,616,7.385566124,2753,D,R,4028648,2160,[java]
"8,16",3,618,7.385575513,2753,I,R,4030808,1936,[java]
"8,16",3,620,7.385577698,2753,D,R,4030808,1936,[java]
"8,16",3,621,7.404490705,0,C,R,4024552,2224,[0]
"8,16",1,40,7.436330658,2752,I,RM,132832,32,[java]
"8,16",1,41,7.436343224,2752,D,RM,132832,32,[java]
"8,16",1,43,7.436587266,0,C,RM,132832,32,[0]
"8,16",1,49,7.43667282,2752,I,R,3717304,2152,[java]
"8,16",1,50,7.436676971,2752,D,R,3717304,2152,[java]
"8,16",1,56,7.436932051,2752,I,R,3719456,1944,[java]
"8,16",1,58,7.436935061,2752,D,R,3719456,1944,[java]
"8,16",1,61,7.436963946,2752,I,R,3721400,2088,[java]
"8,16",1,63,7.436966111,2752,D,R,3721400,2088,[java]
"8,16",1,65,7.436994498,2752,I,R,3723488,2008,[java]
"8,16",1,67,7.436996643,2752,D,R,3723488,2008,[java]
